,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2037,74.0,5.0,17.0,15.54,16.42,13.29,8.38,13.96,8.21,8.92,13.0,11.08,11.67,18.71,0.0
2038,73.0,2.0,5.0,10.54,10.54,8.46,5.0,10.08,7.38,13.42,8.38,11.12,9.5,17.04,0.0
2039,67.0,3.0,12.0,5.88,9.08,5.88,2.42,9.0,5.0,11.92,6.96,7.04,9.08,16.33,0.0
2040,70.0,1.0,29.0,12.96,11.08,18.12,6.83,9.83,9.46,10.83,10.63,10.17,8.58,10.58,0.0
2041,68.0,5.0,8.0,16.46,14.88,24.08,10.96,11.96,8.54,13.5,10.83,8.12,7.17,15.87,1.0
2042,71.0,10.0,13.0,13.59,11.87,20.67,4.58,9.21,6.87,12.46,6.0,8.29,7.0,5.66,1.0
2043,72.0,11.0,26.0,7.5,10.17,5.96,1.67,5.29,3.83,7.87,7.0,3.58,4.92,14.83,0.0
2044,78.0,3.0,19.0,18.41,18.08,14.54,11.54,17.67,14.37,17.0,18.29,15.63,14.0,23.75,0.0
2045,70.0,11.0,17.0,13.08,7.41,12.92,3.54,6.04,4.17,4.92,3.37,3.13,2.88,9.59,1.0
2046,63.0,3.0,3.0,12.83,15.83,14.5,7.62,13.7,11.54,14.46,12.25,9.17,9.92,15.34,0.0
2047,72.0,1.0,16.0,23.67,20.62,20.17,8.79,16.83,12.75,16.58,12.5,12.33,12.71,15.16,0.0
2048,61.0,10.0,3.0,4.29,4.0,4.96,2.13,3.75,1.79,4.04,2.75,2.42,3.88,4.96,1.0
2049,66.0,5.0,9.0,14.54,9.79,12.08,9.59,9.13,9.46,12.62,6.58,10.88,13.88,11.79,0.0
2050,66.0,6.0,18.0,9.17,8.75,11.42,4.83,8.0,6.5,5.58,7.08,6.46,9.0,13.29,1.0
2051,65.0,2.0,20.0,14.37,12.79,17.79,7.5,13.04,8.21,15.92,13.67,10.29,11.83,13.21,0.0
2052,73.0,4.0,26.0,4.5,3.58,5.63,2.13,4.33,1.96,3.79,3.29,3.25,2.58,4.58,1.0
2053,78.0,2.0,20.0,12.67,5.91,19.67,9.92,9.17,10.54,16.75,13.42,14.17,11.96,9.13,0.0
2054,72.0,4.0,23.0,7.96,7.67,22.58,6.79,7.25,5.41,8.71,7.33,6.79,4.04,9.67,1.0
2055,64.0,2.0,8.0,4.33,6.79,6.29,1.0,3.88,0.75,7.21,1.5,2.96,4.92,7.17,1.0
2056,71.0,11.0,5.0,16.04,9.92,12.42,6.67,10.21,7.75,11.96,5.33,12.38,7.46,13.29,0.0
2057,71.0,7.0,28.0,7.5,12.33,6.75,4.5,9.62,4.54,4.67,6.58,5.63,5.88,16.96,1.0
2058,69.0,10.0,21.0,4.79,1.67,2.17,1.46,6.83,2.83,1.5,1.83,1.58,1.58,2.96,1.0
2059,73.0,2.0,16.0,11.12,9.5,9.46,2.88,6.96,2.5,3.88,5.25,5.04,1.63,10.71,1.0
2060,68.0,12.0,3.0,14.71,10.29,16.54,10.54,10.67,7.0,11.63,10.5,10.0,13.88,14.79,0.0
2061,67.0,4.0,30.0,18.88,12.46,9.46,8.92,14.54,8.75,13.13,11.08,12.04,11.46,17.12,0.0
2062,73.0,3.0,30.0,18.5,13.96,14.54,10.21,15.25,10.79,14.12,11.21,13.59,12.12,18.41,0.0
2063,73.0,2.0,13.0,21.25,22.5,13.17,10.5,20.21,11.71,16.88,15.79,16.54,15.21,26.16,0.0
2064,67.0,5.0,10.0,4.17,4.38,8.12,2.17,2.83,0.13,2.29,1.38,1.13,2.37,7.0,1.0
2065,75.0,6.0,5.0,12.33,16.17,11.46,7.5,12.87,9.92,9.13,12.71,13.25,10.5,17.58,1.0
2066,77.0,1.0,10.0,18.16,13.59,16.46,9.38,12.17,8.67,10.75,10.21,8.54,10.96,22.08,0.0
2067,77.0,3.0,18.0,16.79,14.62,14.04,7.33,17.79,13.08,15.41,12.54,12.79,12.17,13.88,0.0
2068,77.0,1.0,17.0,19.46,18.05,15.12,6.0,12.87,10.96,9.21,10.04,8.21,8.58,12.12,0.0
2069,63.0,2.0,11.0,7.71,4.88,11.63,3.63,7.12,4.17,6.79,5.71,4.79,5.29,5.0,1.0
2070,67.0,3.0,19.0,17.83,7.83,13.0,11.34,12.33,9.33,19.95,11.71,14.96,16.13,16.21,0.0
2071,65.0,11.0,11.0,17.5,15.34,17.41,8.71,14.92,9.38,14.83,12.12,9.46,11.58,11.0,0.0
2072,74.0,11.0,8.0,13.59,12.58,12.21,6.42,10.41,6.67,11.21,9.83,10.58,8.83,12.96,0.0
2073,63.0,4.0,19.0,9.08,10.75,8.79,6.67,12.42,8.87,9.5,8.42,7.17,8.92,9.08,1.0
2074,73.0,5.0,16.0,19.04,20.54,12.38,7.92,13.96,11.12,9.13,12.21,11.42,11.25,12.71,0.0
2075,62.0,6.0,11.0,8.08,7.87,9.13,4.42,8.83,4.79,7.96,9.59,6.17,8.17,12.96,1.0
2076,75.0,10.0,18.0,11.21,16.75,6.42,2.21,10.08,4.67,4.29,7.0,6.08,4.71,11.21,1.0
2077,77.0,5.0,2.0,6.63,5.29,10.75,3.42,4.63,3.46,7.41,5.46,4.71,4.12,13.59,1.0
2078,73.0,8.0,16.0,5.0,5.04,6.25,2.62,5.37,3.75,4.21,5.0,5.09,4.08,10.92,1.0
2079,63.0,3.0,27.0,12.83,12.21,12.33,8.08,12.54,9.54,13.92,10.79,11.12,12.58,15.5,0.0
2080,78.0,7.0,11.0,11.21,4.0,3.92,2.46,7.08,2.83,2.83,5.79,6.58,4.25,5.21,1.0
2081,62.0,5.0,3.0,9.5,8.33,6.46,4.83,7.38,3.71,3.5,3.13,3.67,4.08,3.63,1.0
2082,64.0,5.0,25.0,10.21,6.08,24.0,9.25,8.42,5.54,11.29,8.46,6.63,7.0,13.88,1.0
2083,78.0,1.0,12.0,13.0,8.67,18.66,6.29,6.38,5.29,11.58,4.54,5.91,6.13,9.87,0.0
2084,67.0,6.0,16.0,6.25,4.54,9.29,3.29,4.12,1.5,2.46,4.42,2.96,4.42,5.88,1.0
2085,61.0,12.0,19.0,12.38,10.88,8.96,0.58,7.33,2.83,3.54,5.04,1.71,5.75,6.67,1.0
2086,71.0,10.0,3.0,10.0,3.13,6.83,2.67,6.0,2.67,2.92,1.04,3.08,2.71,2.21,1.0
2087,76.0,2.0,6.0,8.42,12.46,4.33,2.04,6.46,1.96,4.58,5.46,7.12,4.79,9.29,1.0
2088,68.0,12.0,8.0,3.92,4.46,10.34,4.12,4.79,2.96,5.83,3.08,4.58,6.21,9.29,1.0
2089,66.0,2.0,9.0,3.37,3.17,5.09,2.54,6.25,4.0,6.13,5.75,6.13,8.5,8.79,0.0
2090,74.0,5.0,11.0,15.41,11.54,12.67,3.71,7.46,3.92,5.58,8.87,4.63,5.0,12.38,1.0
2091,74.0,1.0,1.0,23.21,16.54,16.08,9.75,15.83,11.46,9.54,13.54,13.83,16.66,17.21,0.0
2092,77.0,4.0,12.0,17.21,15.71,13.62,10.5,18.34,15.54,21.62,16.38,16.62,15.41,18.25,0.0
2093,64.0,2.0,15.0,15.5,12.71,15.34,9.75,14.12,11.38,13.88,11.92,8.87,13.7,13.92,0.0
2094,77.0,2.0,21.0,9.83,9.87,8.46,2.08,8.33,5.0,3.83,8.96,6.08,10.21,13.5,0.0
2095,75.0,8.0,6.0,14.71,15.75,11.46,10.63,14.62,9.25,9.46,12.04,13.7,12.29,20.12,0.0
2096,74.0,3.0,1.0,12.67,11.5,10.04,7.08,9.75,6.46,12.04,7.67,8.17,7.08,8.5,1.0
2097,67.0,7.0,31.0,7.04,4.46,6.58,4.33,5.88,4.83,3.83,8.04,6.0,7.54,15.83,1.0
2098,77.0,4.0,14.0,14.79,8.54,10.46,6.83,10.88,8.96,14.12,6.25,9.29,11.34,10.58,0.0
2099,71.0,2.0,22.0,9.96,12.21,6.42,3.75,8.96,5.46,6.25,5.79,6.13,6.79,16.08,1.0
2100,76.0,9.0,29.0,13.5,9.54,7.83,3.37,10.75,5.88,6.96,9.0,8.92,5.63,11.83,1.0
2101,61.0,11.0,21.0,14.29,4.96,10.46,4.21,6.0,4.54,7.0,4.96,4.88,8.33,6.5,1.0
2102,70.0,7.0,4.0,10.92,9.13,8.12,6.87,12.21,9.25,12.12,7.96,10.29,7.33,11.54,0.0
2103,78.0,5.0,14.0,14.21,10.25,6.34,6.58,13.08,6.29,4.58,8.96,6.5,6.17,10.75,1.0
2104,69.0,8.0,22.0,15.54,10.75,10.75,8.33,11.96,8.12,10.79,6.92,11.08,10.96,14.5,0.0
2105,64.0,5.0,9.0,23.29,20.96,21.34,13.42,19.67,15.59,15.96,18.21,12.21,17.41,29.0,0.0
2106,75.0,11.0,14.0,9.75,9.67,9.25,2.54,7.71,3.88,4.96,4.17,5.58,3.25,5.58,1.0
2107,76.0,10.0,31.0,15.5,11.96,10.04,5.96,12.17,8.17,4.21,9.59,9.42,10.13,17.33,0.0
2108,78.0,2.0,11.0,19.7,11.67,12.38,5.88,11.38,8.63,5.09,12.71,9.08,7.17,10.63,0.0
2109,61.0,4.0,20.0,21.09,15.41,17.0,11.63,13.25,11.17,12.25,10.54,11.29,11.58,18.05,0.0
2110,67.0,5.0,30.0,3.96,4.42,4.08,2.08,5.71,1.21,2.83,6.5,2.46,5.29,6.17,1.0
2111,65.0,5.0,15.0,10.41,11.08,10.67,5.79,7.62,5.09,3.25,5.13,2.46,5.09,9.83,1.0
2112,63.0,4.0,22.0,14.09,12.42,15.12,10.29,14.54,12.21,13.42,13.13,12.42,15.67,16.83,1.0
2113,77.0,12.0,23.0,19.58,15.16,17.79,9.87,11.58,10.41,12.96,8.17,8.92,7.29,11.42,1.0
2114,78.0,3.0,4.0,5.0,5.75,8.33,1.87,1.58,0.29,4.67,2.08,2.88,2.21,2.75,1.0
2115,77.0,4.0,6.0,14.37,13.21,15.04,8.46,11.17,11.38,15.67,10.79,11.34,17.83,18.25,0.0
2116,61.0,6.0,25.0,9.0,8.25,9.92,5.96,13.21,8.67,11.87,12.04,10.96,13.0,14.67,0.0
2117,65.0,10.0,10.0,13.96,7.83,14.67,4.96,6.75,5.63,9.04,7.17,8.04,7.0,9.92,1.0
2118,77.0,10.0,21.0,14.62,13.37,13.75,8.29,10.88,9.21,11.83,9.92,12.83,9.79,10.63,1.0
2119,76.0,9.0,15.0,12.08,7.5,14.12,6.04,8.08,7.0,6.58,3.63,7.92,7.96,10.34,0.0
2120,78.0,8.0,22.0,10.04,9.08,10.0,4.67,8.92,5.54,4.33,3.54,7.21,4.71,6.92,1.0
2121,70.0,6.0,9.0,2.21,2.54,5.33,1.96,3.17,0.71,1.46,3.29,2.0,2.13,5.33,1.0
2122,66.0,6.0,8.0,4.79,10.08,7.0,4.46,5.58,5.58,5.04,4.0,5.71,7.71,13.5,1.0
2123,70.0,7.0,29.0,11.12,10.04,8.21,4.29,11.58,6.87,6.96,7.92,8.96,7.96,15.54,0.0
2124,64.0,9.0,12.0,9.42,9.33,7.38,3.67,8.83,4.29,4.5,6.87,4.88,6.08,8.54,1.0
2125,63.0,4.0,21.0,27.08,18.88,23.75,16.54,18.66,15.16,19.58,17.75,16.42,21.84,20.3,0.0
2126,73.0,12.0,27.0,12.46,10.46,12.96,6.04,11.21,8.92,10.96,11.63,11.54,12.12,15.71,0.0
2127,70.0,5.0,31.0,7.92,7.67,9.67,7.0,12.54,9.46,13.37,9.5,12.21,9.79,14.54,0.0
2128,72.0,11.0,18.0,17.83,14.21,15.75,6.21,10.88,7.83,10.88,8.33,7.75,8.75,11.38,0.0
2129,65.0,7.0,2.0,14.71,11.04,8.75,7.38,9.25,6.29,10.17,7.71,8.63,11.54,10.37,0.0
2130,71.0,3.0,18.0,19.0,17.83,20.67,14.12,18.79,18.0,23.25,21.04,21.0,20.3,28.08,0.0
2131,62.0,8.0,28.0,6.04,7.04,4.92,2.08,4.71,3.17,5.54,2.29,3.04,4.58,5.63,1.0
2132,72.0,2.0,10.0,17.12,11.25,13.17,7.17,12.92,9.59,10.21,6.29,10.88,10.46,16.71,0.0
2133,65.0,4.0,21.0,10.75,9.62,5.63,4.79,10.92,7.12,7.5,7.58,5.79,8.21,12.25,1.0
2134,67.0,8.0,7.0,16.25,9.54,12.96,9.29,15.75,14.71,11.63,14.25,11.58,10.37,12.96,0.0
2135,68.0,9.0,29.0,15.46,14.96,11.67,9.67,16.96,9.29,13.54,12.5,11.0,11.08,17.58,0.0
2136,71.0,2.0,8.0,9.79,9.04,8.29,2.92,9.13,5.5,6.79,7.62,6.79,9.54,15.5,0.0
2137,61.0,7.0,7.0,11.17,7.21,7.41,8.12,14.29,9.75,14.54,9.96,13.04,11.54,15.34,0.0
2138,72.0,8.0,6.0,14.04,13.75,13.25,7.33,10.13,6.25,9.83,8.92,6.21,7.38,17.08,1.0
2139,64.0,7.0,2.0,12.0,9.67,6.0,6.17,10.34,6.38,9.87,10.17,9.0,10.34,13.0,0.0
2140,70.0,5.0,7.0,15.34,10.41,8.67,5.75,9.54,5.09,5.91,7.67,6.21,5.75,8.54,1.0
2141,68.0,1.0,10.0,5.29,6.17,7.17,1.58,4.63,2.62,10.96,2.21,4.67,5.46,7.25,0.0
2142,65.0,7.0,5.0,8.42,5.63,8.33,4.71,8.58,4.79,9.92,3.96,7.29,7.75,7.62,1.0
2143,63.0,8.0,10.0,12.92,8.92,10.0,9.38,14.0,11.38,14.09,12.0,12.71,11.5,11.58,1.0
2144,73.0,4.0,20.0,15.16,12.38,12.54,8.38,10.63,9.46,12.96,9.46,11.29,14.25,13.67,0.0
2145,78.0,9.0,16.0,15.21,13.92,14.04,7.71,12.79,13.17,14.04,16.92,13.37,13.25,25.33,0.0
2146,67.0,10.0,19.0,22.13,20.75,22.42,14.54,20.62,14.33,14.29,20.79,15.21,18.34,31.42,0.0
2147,64.0,9.0,19.0,11.12,12.5,9.21,7.17,13.92,9.71,15.12,10.34,10.71,11.46,17.04,0.0
2148,67.0,3.0,13.0,17.58,16.33,11.83,10.67,17.21,9.92,16.71,12.71,13.54,12.33,22.21,0.0
2149,66.0,12.0,2.0,28.21,27.37,22.54,20.62,22.08,16.13,28.16,17.29,22.5,23.16,25.88,0.0
2150,64.0,8.0,5.0,8.04,7.08,11.04,4.75,8.33,5.91,7.67,8.5,7.12,10.79,14.5,1.0
2151,77.0,11.0,12.0,21.12,22.71,14.37,10.92,21.59,12.58,19.29,16.38,14.33,12.83,23.42,0.0
2152,73.0,10.0,20.0,17.41,13.83,11.34,8.0,14.54,9.21,12.17,10.75,12.5,12.5,15.25,0.0
2153,63.0,5.0,15.0,10.21,7.5,8.17,6.34,10.46,8.08,12.83,8.63,10.88,10.88,12.87,1.0
2154,61.0,7.0,20.0,5.88,2.92,4.08,2.42,6.21,2.71,3.04,5.46,5.63,5.37,7.29,1.0
2155,77.0,5.0,15.0,14.21,12.67,17.04,5.75,8.75,9.17,8.71,7.79,6.34,6.29,11.04,1.0
2156,71.0,8.0,2.0,7.25,6.71,8.46,5.58,8.87,5.37,7.67,3.25,5.75,3.63,6.71,1.0
2157,67.0,6.0,30.0,4.42,4.54,5.25,1.92,5.37,2.33,6.5,6.21,3.42,4.0,11.79,1.0
2158,67.0,2.0,10.0,7.92,10.88,4.21,2.83,8.96,4.5,4.5,6.63,4.33,6.87,17.08,1.0
2159,61.0,7.0,21.0,3.33,4.58,6.96,4.67,5.75,2.79,2.21,5.13,4.25,5.09,7.08,1.0
2160,67.0,11.0,28.0,17.62,20.25,13.7,11.58,21.25,12.62,17.88,14.79,16.29,12.08,22.29,0.0
2161,68.0,2.0,29.0,10.08,6.92,8.67,4.12,9.62,3.71,5.54,5.66,5.21,6.87,7.21,1.0
2162,69.0,7.0,16.0,11.42,10.34,8.12,6.38,12.12,7.5,9.0,8.5,9.13,8.33,13.04,0.0
2163,71.0,9.0,22.0,4.79,1.5,12.38,1.33,2.67,1.08,2.0,1.08,0.67,0.37,4.29,1.0
2164,68.0,3.0,10.0,16.46,7.92,10.46,9.17,9.62,8.71,11.08,9.0,11.71,14.21,11.17,0.0
2165,61.0,5.0,15.0,9.62,3.92,9.75,3.88,5.63,3.46,5.91,5.88,6.38,6.25,6.63,1.0
2166,74.0,7.0,26.0,9.46,9.33,9.04,3.88,8.46,5.37,6.79,10.79,7.12,6.46,14.58,1.0
2167,69.0,7.0,12.0,6.71,3.46,6.83,4.46,7.75,6.04,8.92,4.83,9.67,7.0,14.67,0.0
2168,68.0,8.0,23.0,10.71,5.25,8.17,5.37,6.96,2.25,4.46,4.33,3.21,4.21,5.41,1.0
2169,76.0,11.0,20.0,5.66,2.71,6.5,1.0,0.17,0.67,3.71,0.08,0.79,1.92,3.71,1.0
2170,74.0,11.0,10.0,22.71,21.87,20.17,12.33,20.38,11.75,19.25,18.16,15.46,15.63,24.96,0.0
2171,66.0,1.0,29.0,23.67,19.04,22.13,15.46,15.16,13.42,16.79,15.79,12.79,16.08,20.67,0.0
2172,72.0,8.0,18.0,9.96,5.04,8.08,3.42,5.37,4.25,8.87,3.5,7.75,6.38,8.38,1.0
2173,78.0,11.0,18.0,16.79,12.79,18.38,7.41,8.25,7.67,12.08,10.0,11.04,12.75,16.0,0.0
2174,65.0,8.0,30.0,8.67,5.96,8.33,5.17,10.25,6.87,11.87,8.87,8.08,9.33,13.25,0.0
2175,67.0,9.0,18.0,16.17,13.88,13.46,8.12,12.42,9.17,10.08,10.37,9.59,10.34,18.71,1.0
2176,63.0,2.0,19.0,16.83,9.79,18.34,9.87,13.42,8.67,14.54,10.04,8.71,9.17,9.75,1.0
2177,76.0,6.0,23.0,10.41,12.33,11.04,6.46,9.67,8.29,10.04,9.38,11.04,10.17,18.75,1.0
2178,68.0,6.0,10.0,3.79,6.38,1.87,3.37,5.5,3.08,1.87,3.46,2.33,2.04,3.08,1.0
2179,66.0,12.0,18.0,14.83,11.67,12.71,9.83,13.04,10.08,18.5,9.29,12.75,13.0,15.92,0.0
2180,66.0,12.0,3.0,14.29,12.25,12.08,8.75,11.29,7.29,14.5,6.17,10.08,7.75,14.29,0.0
2181,62.0,1.0,29.0,7.67,7.58,7.96,5.13,5.88,5.83,2.17,6.17,6.38,5.71,16.96,1.0
2182,67.0,12.0,10.0,10.17,4.67,14.46,4.42,5.46,0.5,8.83,3.13,4.58,3.21,10.96,0.0
2183,70.0,2.0,7.0,18.21,22.25,12.87,11.46,20.08,10.71,17.54,13.46,15.37,12.12,23.25,0.0
2184,67.0,2.0,13.0,15.54,14.42,15.54,7.62,13.62,9.08,12.54,10.21,8.29,11.92,15.54,1.0
2185,63.0,2.0,3.0,11.12,4.0,9.87,4.92,5.91,4.0,8.67,4.42,5.0,6.87,5.79,1.0
2186,67.0,7.0,12.0,3.13,3.29,8.12,2.71,5.17,1.46,3.46,4.88,5.79,6.63,5.58,1.0
2187,78.0,7.0,19.0,17.12,9.25,9.33,8.42,13.88,10.13,11.87,11.42,10.88,10.37,13.59,0.0
2188,72.0,9.0,14.0,6.54,4.67,13.62,3.58,3.42,0.87,5.0,0.96,3.37,1.08,5.66,1.0
2189,74.0,12.0,22.0,22.58,19.55,17.88,10.13,15.5,9.67,15.21,16.58,14.0,14.17,19.55,0.0
2190,66.0,3.0,27.0,32.13,23.29,21.87,24.17,30.09,23.0,28.62,23.79,24.87,24.58,31.71,0.0
2191,69.0,7.0,11.0,7.38,5.71,6.96,6.83,11.71,8.54,13.92,8.79,12.62,8.46,16.88,0.0
2192,62.0,12.0,11.0,17.92,15.87,11.63,9.13,17.37,12.21,16.42,12.46,12.29,12.17,19.92,0.0
2193,78.0,1.0,22.0,15.12,14.62,10.79,7.71,13.88,8.38,15.71,10.08,11.92,10.25,13.29,0.0
2194,63.0,1.0,24.0,7.04,6.17,8.46,1.79,6.13,3.96,3.04,2.62,2.13,0.46,8.79,1.0
2195,63.0,9.0,19.0,8.87,6.63,6.63,3.21,9.87,4.75,6.75,5.63,5.21,5.58,5.63,1.0
2196,68.0,4.0,9.0,5.13,7.54,1.75,2.17,7.12,1.46,4.96,3.42,1.46,2.08,7.71,1.0
2197,63.0,6.0,5.0,3.37,4.75,16.83,2.21,3.54,3.88,6.0,7.0,6.21,7.08,12.08,1.0
2198,62.0,1.0,22.0,20.54,21.42,14.33,14.29,22.25,12.92,23.25,16.92,16.88,15.67,26.67,0.0
2199,67.0,11.0,23.0,2.75,3.25,5.41,0.75,6.04,1.29,0.54,3.21,0.29,1.21,9.59,1.0
2200,61.0,8.0,11.0,11.21,6.75,8.29,5.0,8.58,4.83,6.83,6.25,5.79,5.25,5.88,1.0
2201,69.0,2.0,27.0,10.75,7.29,15.75,5.79,8.0,3.5,6.38,6.38,5.71,5.09,7.38,1.0
2202,62.0,12.0,9.0,23.33,18.88,10.75,16.71,20.12,14.42,20.25,14.79,19.0,17.21,21.04,0.0
2203,74.0,9.0,21.0,14.71,18.88,11.12,7.71,14.75,7.67,13.37,13.04,11.42,10.88,23.04,0.0
2204,65.0,2.0,4.0,6.63,2.75,12.0,4.0,3.96,3.08,3.63,3.25,2.42,3.88,7.46,1.0
2205,66.0,4.0,6.0,5.04,4.67,8.33,2.54,4.96,2.42,4.88,3.5,3.79,6.5,5.29,0.0
2206,68.0,11.0,20.0,9.75,12.08,12.96,5.54,7.21,4.25,11.96,6.04,5.46,7.62,9.04,0.0
2207,70.0,8.0,14.0,10.75,10.34,9.25,3.42,11.38,7.29,7.96,6.04,8.46,5.91,14.96,0.0
2208,61.0,2.0,23.0,22.08,17.46,18.88,12.42,20.5,16.13,16.38,16.92,13.21,18.0,23.21,0.0
2209,62.0,6.0,12.0,10.54,5.37,12.92,4.21,7.46,5.83,9.08,7.17,6.79,8.08,8.58,1.0
2210,63.0,5.0,12.0,23.75,22.17,23.09,13.42,21.92,16.0,15.59,23.0,15.34,20.88,32.91,0.0
2211,69.0,5.0,23.0,15.79,10.96,15.96,7.75,12.5,12.62,7.96,11.38,11.12,10.34,11.83,0.0
2212,74.0,4.0,17.0,4.38,4.17,10.75,2.04,4.46,1.38,2.75,3.71,3.37,2.21,3.96,1.0
2213,77.0,9.0,2.0,12.75,11.87,11.17,6.54,12.92,10.25,14.37,11.04,10.41,12.5,18.96,0.0
2214,61.0,2.0,24.0,8.71,7.08,11.38,4.83,5.96,4.58,8.17,4.67,6.21,7.0,9.59,1.0
2215,71.0,5.0,27.0,17.92,11.38,9.75,6.29,13.88,7.17,10.63,10.34,10.58,9.62,17.37,0.0
2216,61.0,8.0,7.0,2.88,4.42,6.34,3.04,6.58,3.96,3.88,5.04,3.17,5.71,9.83,1.0
2217,77.0,7.0,12.0,6.58,2.75,12.5,3.13,6.08,7.67,9.04,5.09,7.17,3.75,14.58,1.0
2218,70.0,6.0,19.0,11.08,6.71,7.29,1.92,3.37,1.5,2.42,3.96,1.92,0.79,7.58,1.0
2219,66.0,2.0,11.0,12.58,11.79,11.5,5.09,15.71,8.67,11.42,14.25,9.96,10.25,17.75,0.0
2220,71.0,2.0,7.0,2.71,2.75,3.88,0.83,1.25,0.29,7.08,1.63,1.75,2.71,6.17,1.0
2221,74.0,5.0,28.0,15.25,10.67,9.46,7.08,14.04,6.92,12.58,11.25,10.58,12.87,13.59,0.0
2222,68.0,9.0,6.0,3.25,7.08,3.42,1.54,6.29,2.5,5.75,5.75,3.08,3.33,11.71,1.0
2223,63.0,6.0,7.0,6.34,8.04,4.63,4.5,6.96,2.92,3.58,4.25,3.54,4.67,5.71,1.0
2224,76.0,5.0,24.0,15.5,15.21,12.83,7.71,15.46,9.42,11.08,11.63,15.34,12.12,21.54,0.0
2225,64.0,7.0,5.0,12.42,10.46,5.88,6.96,10.08,7.21,8.42,8.75,9.38,9.67,13.33,1.0
2226,63.0,3.0,12.0,5.21,5.29,5.75,0.87,3.29,1.87,6.67,1.67,2.04,3.04,3.17,1.0
2227,64.0,2.0,28.0,9.08,9.29,9.54,5.17,11.12,6.5,8.46,10.5,6.0,12.71,18.84,1.0
2228,63.0,7.0,19.0,7.04,5.37,9.42,5.09,11.12,6.54,10.04,7.92,8.54,10.25,9.96,1.0
2229,74.0,12.0,13.0,14.42,14.5,11.63,8.75,15.79,8.96,13.13,14.12,13.08,10.5,18.29,0.0
2230,61.0,11.0,15.0,8.58,5.5,15.71,5.17,8.17,3.29,6.0,2.83,4.38,4.21,3.83,1.0
2231,61.0,7.0,22.0,3.37,5.29,6.08,3.67,5.54,2.58,4.75,5.25,5.46,5.54,8.0,1.0
2232,66.0,3.0,20.0,5.75,7.33,6.08,2.67,9.08,6.29,8.87,8.33,7.5,10.34,16.71,0.0
2233,65.0,4.0,11.0,16.42,18.21,13.92,10.67,21.71,13.5,19.55,13.96,12.96,15.75,21.34,0.0
2234,74.0,5.0,3.0,12.42,12.17,16.25,7.67,12.12,9.04,14.54,13.0,10.71,10.96,12.12,0.0
2235,67.0,4.0,9.0,13.79,13.88,26.34,11.58,13.75,10.58,18.05,11.63,11.5,14.42,18.0,1.0
2236,62.0,8.0,3.0,16.04,11.75,11.54,8.79,10.75,6.71,8.42,9.42,7.46,8.63,11.79,1.0
2237,68.0,7.0,22.0,7.46,4.88,7.12,5.41,8.21,4.54,8.87,5.58,7.38,5.54,10.13,1.0
2238,72.0,11.0,7.0,9.79,8.46,10.79,3.13,3.96,2.25,6.5,3.46,5.79,3.37,10.83,0.0
2239,71.0,10.0,27.0,14.37,13.0,13.7,4.58,13.25,8.75,10.67,8.0,7.92,8.58,16.08,1.0
2240,74.0,12.0,29.0,14.83,11.58,12.71,9.29,13.7,8.0,14.96,11.42,13.75,9.04,12.92,0.0
2241,67.0,5.0,24.0,15.63,12.54,15.16,9.92,17.0,10.96,12.79,11.21,10.67,9.96,10.08,1.0
2242,70.0,6.0,7.0,4.96,3.83,15.21,3.71,4.71,4.54,5.04,3.67,6.21,4.5,7.29,1.0
2243,62.0,12.0,10.0,13.13,11.21,8.12,7.58,14.96,9.71,12.67,9.96,10.83,10.75,15.04,0.0
2244,75.0,7.0,7.0,14.33,6.83,16.0,4.63,7.92,6.54,8.5,9.29,10.08,6.13,8.79,1.0
2245,65.0,7.0,1.0,9.59,10.08,9.59,5.96,6.96,4.96,8.54,6.92,6.96,9.42,8.42,1.0
2246,64.0,6.0,18.0,8.63,10.34,10.0,4.92,9.5,3.63,5.91,8.71,5.21,8.25,11.5,1.0
2247,63.0,3.0,19.0,11.0,11.96,9.04,4.75,11.87,6.92,9.54,9.04,7.21,7.21,10.21,1.0
2248,63.0,8.0,20.0,15.63,12.75,7.0,8.21,13.88,9.04,11.08,10.34,10.21,11.63,11.29,1.0
2249,61.0,5.0,18.0,4.88,3.58,15.96,3.71,6.34,3.83,5.04,3.79,5.0,4.17,7.29,1.0
2250,78.0,1.0,9.0,14.88,17.46,12.12,8.17,13.75,9.08,17.33,11.0,11.71,9.83,18.75,0.0
2251,73.0,5.0,9.0,16.0,15.0,14.37,8.42,16.38,10.04,14.5,11.92,14.17,11.92,17.79,0.0
2252,70.0,4.0,3.0,17.79,10.46,9.83,8.33,11.63,8.83,12.04,8.29,12.29,9.71,11.29,0.0
2253,66.0,2.0,17.0,21.96,24.21,17.62,11.29,24.0,14.25,13.7,18.25,11.87,15.63,22.25,0.0
2254,75.0,12.0,14.0,8.29,1.54,9.08,1.04,2.37,1.13,8.42,2.08,6.71,4.21,6.5,0.0
2255,65.0,5.0,2.0,9.96,11.0,13.08,7.5,10.67,8.5,14.0,9.13,8.75,13.0,12.5,0.0
2256,66.0,1.0,31.0,9.5,7.79,4.17,1.58,7.46,2.75,3.79,4.67,2.71,3.04,7.83,1.0
2257,72.0,10.0,29.0,22.0,17.41,21.42,12.29,15.0,12.62,12.87,14.58,14.12,16.46,25.17,0.0
